i,latencyope,time
1150,179.283001,0.247692
1151,251.010992,0.247948
1152,284.954003,0.248245
1153,238.230001,0.248493
1154,498.740003,0.249017
1155,365.901011,0.249394
1156,248.077995,0.249652
1157,229.290003,0.249891
1158,231.315993,0.250132
1159,228.032994,0.250369
1160,177.887006,0.250556
1161,157.354007,0.250718
1162,152.954002,0.250875
1163,154.420006,0.251034
1164,150.369000,0.251189
1165,155.607995,0.251349
1166,154.908994,0.251508
1167,154.699999,0.251668
1168,152.114997,0.251825
1169,155.885995,0.251985
1170,157.632996,0.252147
1171,152.114997,0.252303
1172,151.906002,0.252460
1173,181.030002,0.252645
1174,155.746995,0.252805
1175,156.235998,0.252966
1176,154.490001,0.253125
1177,151.137006,0.253280
1178,160.566997,0.253445
1179,156.723996,0.253607
1180,244.096998,0.253856
1181,301.088003,0.254168
1182,280.484994,0.254458
1183,282.719004,0.254751
1184,206.172001,0.254967
1185,202.191994,0.255177
1186,191.854997,0.255376
1187,197.931004,0.255581
1188,198.559996,0.255787
1189,196.534995,0.255991
1190,195.417000,0.256194
1191,205.125005,0.256451
1192,275.107013,0.256735
1193,275.595987,0.257020
1194,261.278008,0.257291
1195,244.375988,0.257544
1196,233.761006,0.257788
1197,235.786007,0.258032
1198,227.265002,0.258268
1199,223.702998,0.258501
1200,234.667998,0.258745
1201,225.937998,0.258985
1202,232.014005,0.259226
1203,228.382996,0.259463
1204,234.178995,0.259706
1205,234.808002,0.259950
1206,225.240001,0.260184
1207,229.779995,0.260423
1208,253.386010,0.260686
1209,228.941994,0.260923
1210,233.411003,0.261166
1211,225.868003,0.261401
1212,228.311997,0.261637
1213,232.852006,0.261879
1214,226.775999,0.262115
1215,232.153994,0.262356
1216,228.313002,0.262593
1217,227.964003,0.262831
1218,228.452001,0.263068
1219,224.261996,0.263301
1220,231.176004,0.263541
1221,233.411003,0.263783
1222,234.178995,0.264026
1223,228.311997,0.264263
1224,227.754004,0.264512
1225,238.578999,0.264760
1226,248.008000,0.265017
1227,228.172998,0.265254
1228,225.588999,0.265489
1229,246.401003,0.265745
1230,224.681004,0.265981
1231,226.635995,0.266217
1232,230.895996,0.266456
1233,224.959993,0.266690
1234,227.266006,0.266926
1235,231.106998,0.267167
1236,226.845994,0.267403
1237,229.989004,0.267642
1238,223.983006,0.267875
1239,231.735001,0.268116
1240,229.080993,0.268354
1241,245.075003,0.268609
1242,235.856001,0.268855
1243,224.261996,0.269088
1244,235.715997,0.269333
1245,227.614000,0.269570
1246,227.544006,0.269806
1247,228.802004,0.270044
1248,239.417001,0.270292
1249,240.605004,0.270541
1250,228.104007,0.270778
1251,226.427001,0.271014
1252,232.293998,0.271255
1253,241.511996,0.271506
1254,230.897000,0.271746
1255,225.448995,0.271980
1256,221.398994,0.272211
1257,231.594997,0.272451
1258,297.944993,0.272759
1259,260.789006,0.273029
1260,247.518998,0.273286
1261,232.783001,0.273528
1262,229.710000,0.273766
1263,223.983006,0.273999
1264,230.756996,0.274239
1265,225.170006,0.274473
1266,235.158004,0.274719
1267,227.124998,0.274955
1268,225.937998,0.275190
1269,227.544995,0.275426
1270,225.240001,0.275660
1271,231.804996,0.275901
1272,229.500001,0.276139
1273,224.471994,0.276373
1274,253.245991,0.276635
1275,234.808002,0.276879
1276,232.363993,0.277121
1277,237.251996,0.277366
1278,234.808002,0.277610
1279,233.272003,0.277853
1280,227.683995,0.278089
1281,230.617006,0.278329
1282,230.057994,0.278568
1283,227.614000,0.278804
1284,232.642997,0.279045
1285,228.172998,0.279283
1286,222.654999,0.279514
1287,193.740998,0.279716
1288,198.420006,0.279922
1289,203.239004,0.280132
1290,195.486995,0.280335
1291,231.176004,0.280574
1292,230.407997,0.280814
1293,287.678005,0.281111
1294,232.991995,0.281353
1295,303.601992,0.281665
1296,242.142007,0.281917
1297,231.384998,0.282157
1298,230.478006,0.282396
1299,226.916003,0.282632
1300,224.192001,0.282866
1301,246.261014,0.283126
1302,225.170006,0.283360
1303,229.710000,0.283598
1304,229.918995,0.283837
1305,225.448995,0.284072
1306,231.455997,0.284312
1307,253.456004,0.284575
1308,239.069006,0.284823
1309,224.681004,0.285057
1310,227.544006,0.285293
1311,234.318999,0.285537
1312,224.960997,0.285771
1313,230.407997,0.286011
1314,225.658994,0.286245
1315,225.658994,0.286480
1316,230.128004,0.286719
1317,224.192001,0.286953
1318,228.032994,0.287190
1319,230.058999,0.287429
1320,228.452001,0.287667
1321,231.176004,0.287907
1322,226.567005,0.288143
1323,230.827005,0.288384
1324,248.984987,0.288641
1325,230.617006,0.288881
1326,234.178995,0.289124
1327,235.646003,0.289369
1328,233.619998,0.289612
1329,226.775999,0.289847
1330,230.267993,0.290086
1331,229.849000,0.290326
1332,227.055003,0.290562
1333,232.713006,0.290804
1334,225.448995,0.291039
1335,233.272003,0.291281
1336,222.795003,0.291514
1337,227.195007,0.291750
1338,231.105994,0.291990
1339,227.544006,0.292227
1340,228.032994,0.292464
1341,257.156993,0.292731
1342,304.790010,0.293045
1343,329.653994,0.293383
1344,239.347006,0.293632
1345,230.477002,0.293871
1346,227.754004,0.294108
1347,231.386002,0.294348
1348,233.829996,0.294591
1349,222.306000,0.294822
1350,246.610987,0.295078
1351,228.242003,0.295315
1352,230.897000,0.295555
1353,229.918995,0.295794
1354,228.032994,0.296032
1355,230.546997,0.296308
1356,273.918995,0.296591
1357,326.300011,0.296927
1358,295.289996,0.297232
1359,242.840004,0.297484
1360,234.318999,0.297727
1361,228.103003,0.297964
1362,229.569996,0.298202
1363,228.382007,0.298440
1364,208.407000,0.298657
1365,202.470997,0.298867
1366,195.975997,0.299070
1367,198.070993,0.299276
1368,199.189002,0.299483
1369,232.923005,0.299723
1370,230.897000,0.299963
1371,223.284005,0.300195
1372,231.594997,0.300437
1373,266.026997,0.300711
1374,327.557995,0.301049
1375,234.738007,0.301296
1376,226.845994,0.301532
1377,233.062005,0.301774
1378,226.845994,0.302010
1379,224.891002,0.302244
1380,227.475000,0.302481
1381,229.708996,0.302720
1382,230.407997,0.302959
1383,225.658994,0.303194
1384,220.910006,0.303424
1385,229.710000,0.303663
1386,227.544995,0.303900
1387,227.405006,0.304136
1388,242.840004,0.304389
1389,296.827988,0.304694
1390,266.235991,0.304969
1391,247.170014,0.305226
1392,246.123003,0.305480
1393,229.290003,0.305719
1394,236.205000,0.305964
1395,232.363003,0.306205
1396,227.126002,0.306442
1397,241.443006,0.306693
1398,226.357995,0.306928
1399,231.386002,0.307169
1400,228.032994,0.307407
1401,228.033998,0.307648
1402,228.311997,0.307885
1403,226.567005,0.308122
1404,230.267993,0.308361
1405,246.262003,0.308617
1406,227.266006,0.308853
1407,231.735001,0.309095
1408,226.985998,0.309331
1409,254.782994,0.309594
1410,227.126002,0.309831
1411,222.585993,0.310062
1412,231.804996,0.310303
1413,225.240001,0.310537
1414,226.706004,0.310773
1415,223.493000,0.311005
1416,229.080993,0.311243
1417,230.827005,0.311483
1418,223.772993,0.311716
1419,225.658994,0.311950
1420,222.585993,0.312182
1421,227.124998,0.312419
1422,254.293991,0.312682
1423,227.615004,0.312919
1424,226.845994,0.313155
1425,231.455997,0.313395
1426,230.687001,0.313635
1427,223.562995,0.313868
1428,222.306000,0.314099
1429,240.326000,0.314348
1430,235.226995,0.314593
1431,228.521996,0.314831
1432,225.170006,0.315065
1433,224.959993,0.315299
1434,229.500001,0.315538
1435,224.750998,0.315772
1436,229.779995,0.316010
1437,223.005001,0.316242
1438,226.496006,0.316478
1439,256.178988,0.316743
1440,226.566000,0.316978
1441,304.999005,0.317292
1442,272.312987,0.317575
1443,233.131999,0.317817
1444,231.526006,0.318056
1445,225.658994,0.318292
1446,235.087005,0.318539
1447,228.592005,0.318777
1448,226.635995,0.319012
1449,229.010999,0.319250
1450,224.471005,0.319484
1451,228.313002,0.319721
1452,226.286997,0.319956
1453,231.525002,0.320197
1454,226.076998,0.320432
1455,249.823992,0.320691
1456,235.297004,0.320935
1457,239.417001,0.321184
1458,271.825003,0.321465
1459,263.233989,0.321737
1460,231.804996,0.321978
1461,235.297004,0.322222
1462,279.575994,0.322511
1463,237.881002,0.322757
1464,227.544995,0.322993
1465,225.658994,0.323228
1466,231.036000,0.323468
1467,229.149999,0.323706
1468,227.405006,0.323943
1469,232.363003,0.324184
1470,229.220997,0.324422
1471,267.005002,0.324698
1472,226.427001,0.324934
1473,229.849000,0.325173
1474,229.500001,0.325412
1475,227.544995,0.325649
1476,232.083999,0.325890
1477,221.327995,0.326120
1478,231.384998,0.326361
1479,224.261996,0.326594
1480,196.045003,0.326797
1481,198.769994,0.327004
1482,197.582005,0.327208
1483,197.582005,0.327413
1484,209.246005,0.327630
1485,232.153994,0.327871
1486,223.005001,0.328103
1487,226.078002,0.328338
1488,250.453013,0.328598
1489,274.827005,0.328882
1490,280.764012,0.329171
1491,253.804988,0.329435
1492,232.434002,0.329676
1493,234.249004,0.329919
1494,239.068002,0.330167
1495,230.057994,0.330406
1496,231.386002,0.330647
1497,225.240001,0.330882
1498,233.480998,0.331124
1499,221.398004,0.331354
1500,235.016996,0.331598
1501,225.030002,0.331837
1502,226.845994,0.332073
1503,330.909999,0.332413
1504,286.210998,0.332711
1505,331.957999,0.333054
1506,286.908995,0.333353
1507,312.052987,0.333675
1508,335.449004,0.334020
1509,262.604997,0.334291
1510,254.293991,0.334554
1511,195.417000,0.334758
1512,173.277003,0.334936
1513,180.400995,0.335121
1514,177.258000,0.335303
1515,180.192001,0.335488
1516,216.508997,0.335710
1517,254.782994,0.336016
1518,183.405005,0.336206
1519,187.245998,0.336426
1520,201.354007,0.336632
1521,177.537993,0.336815
1522,178.935006,0.336998
1523,177.816997,0.337180
1524,177.467999,0.337363
1525,176.490998,0.337544
1526,179.284005,0.337728
1527,179.702998,0.337912
1528,175.791007,0.338093
1529,177.467999,0.338276
1530,177.188005,0.338457
1531,177.467999,0.338639
1532,177.955997,0.338822
1533,174.115994,0.339001
1534,171.741005,0.339177
1535,179.213996,0.339361
1536,177.747002,0.339543
1537,180.332005,0.339727
1538,175.581998,0.339908
1539,171.741005,0.340084
1540,176.072004,0.340265
1541,176.909001,0.340447
1542,205.963006,0.340657
1543,175.302004,0.340837
1544,177.117996,0.341019
1545,178.585004,0.341202
1546,174.604007,0.341382
1547,232.222999,0.341618
1548,350.117014,0.341977
1549,347.741996,0.342335
1550,348.022004,0.342693
1551,253.456004,0.342956
1552,218.885005,0.343182
1553,221.467999,0.343411
1554,222.935007,0.343642
1555,216.928005,0.343866
1556,214.273998,0.344088
1557,220.001995,0.344315
1558,235.365995,0.344558
1559,268.261996,0.344834
1560,247.519987,0.345091
1561,242.769995,0.345343
1562,251.360994,0.345603
1563,248.705997,0.345861
1564,249.195000,0.346119
1565,244.236988,0.346373
1566,249.475008,0.346631
1567,221.608003,0.346860
1568,217.487002,0.347085
1569,219.581998,0.347312
1570,290.472002,0.347610
1571,302.344997,0.347925
1572,254.502986,0.348189
1573,247.449992,0.348445
1574,360.731996,0.348816
1575,325.950998,0.349151
1576,293.405988,0.349454
1577,252.408005,0.349716
1578,219.442998,0.349943
1579,220.211004,0.350170
1580,216.649001,0.350395
1581,231.526006,0.350634
1582,248.147990,0.350892
1583,243.468996,0.351144
1584,250.592013,0.351404
1585,246.820011,0.351659
1586,252.058991,0.351920
1587,244.725990,0.352174
1588,246.612006,0.352429
1589,364.573003,0.352803
1590,318.128994,0.353131
1591,318.898004,0.353459
1592,255.691004,0.353724
1593,248.497003,0.353982
1594,330.979994,0.354322
1595,255.690014,0.354587
1596,252.897007,0.354849
1597,251.360994,0.355110
1598,293.615012,0.355412
1599,262.396003,0.355684
1600,278.529013,0.355972
1601,253.804988,0.356240
1602,267.842988,0.356518
1603,280.553999,0.356809
1604,253.873994,0.357071
1605,250.451994,0.357330
1606,249.753997,0.357589
1607,249.125005,0.357847
1608,251.429999,0.358108
1609,251.429999,0.358368
1610,243.468006,0.358620
1611,251.849007,0.358881
1612,249.893987,0.359140
1613,261.907000,0.359411
1614,254.084007,0.359675
1615,248.077995,0.359933
1616,250.940997,0.360193
1617,250.382989,0.360452
1618,277.271989,0.360739
1619,269.448996,0.361018
1620,326.440000,0.361354
1621,313.519005,0.361677
1622,225.448995,0.361910
1623,219.024005,0.362137
1624,218.115005,0.362362
1625,227.195997,0.362598
1626,254.502986,0.362860
1627,247.658987,0.363117
1628,248.077995,0.363374
1629,247.168995,0.363630
1630,250.243000,0.363890
1631,248.147000,0.364147
1632,245.353993,0.364401
1633,278.249005,0.364689
1634,258.273998,0.364956
1635,264.420989,0.365229
1636,248.566997,0.365487
1637,248.077005,0.365744
1638,251.151010,0.366004
1639,250.034005,0.366264
1640,250.523008,0.366523
1641,242.909999,0.366775
1642,247.518998,0.367031
1643,252.897007,0.367293
1644,246.610987,0.367548
1645,248.077995,0.367806
1646,248.286990,0.368063
1647,245.633011,0.368318
1648,274.758000,0.368602
1649,340.199011,0.368951
1650,313.169992,0.369274
1651,292.567012,0.369576
1652,255.271996,0.369840
1653,254.363986,0.370103
1654,244.027004,0.370356
1655,252.827012,0.370618
1656,248.497003,0.370876
1657,264.839997,0.371150
1658,258.763990,0.371417
1659,248.986005,0.371675
1660,641.495979,0.372326
1661,295.291014,0.372630
1662,399.215991,0.373039
1663,1882.583951,0.374931
1664,368.345005,0.375308
1665,281.321991,0.375597
1666,320.085004,0.375925
1667,301.855995,0.376236
1668,255.480991,0.376514
1669,300.529005,0.376824
1670,238.719003,0.377069
1671,223.772993,0.377300
1672,219.722002,0.377527
1673,238.580003,0.377773
1674,246.821000,0.378030
1675,252.477999,0.378291
1676,239.696994,0.378540
1677,243.678005,0.378792
1678,218.046000,0.379018
1679,218.115005,0.379244
1680,222.375995,0.379474
1681,222.097005,0.379703
1682,267.144002,0.380037
1683,251.429999,0.380298
1684,277.760002,0.380585
1685,257.297012,0.380852
1686,249.056000,0.381111
1687,254.293991,0.381374
1688,247.029995,0.381631
1689,225.937998,0.381866
1690,216.649001,0.382090
1691,216.649001,0.382315
1692,223.912997,0.382546
1693,251.710007,0.382805
1694,251.221005,0.383066
1695,245.773001,0.383321
1696,248.147990,0.383578
1697,253.945007,0.383840
1698,243.817994,0.384093
1699,251.360005,0.384353
1700,266.585994,0.384630
1701,314.428005,0.384958
1702,295.848993,0.385262
1703,332.516996,0.385602
1704,321.481988,0.385931
1705,395.304000,0.386335
1706,344.808999,0.386690
1707,263.722002,0.386963
1708,252.058002,0.387224
1709,256.178988,0.387489
1710,252.338010,0.387751
1711,248.077995,0.388008
1712,252.197991,0.388269
1713,265.748007,0.388544
1714,274.129008,0.388827
1715,252.338010,0.389088
1716,243.399001,0.389341
1717,252.756989,0.389603
1718,250.940997,0.389863
1719,251.430989,0.390123
1720,241.792004,0.390374
1721,249.964010,0.390633
1722,249.125995,0.390891
1723,249.614008,0.391150
1724,255.062012,0.391413
1725,244.307012,0.391667
1726,251.919002,0.391928
1727,244.794996,0.392181
1728,245.983014,0.392436
1729,362.199004,0.392808
1730,329.653005,0.393147
1731,466.194004,0.393623
1732,425.825012,0.394061
1733,303.042994,0.394377
1734,296.407990,0.394684
1735,259.602006,0.394953
1736,256.180007,0.395218
1737,249.334989,0.395477
1738,244.725990,0.395730
1739,251.919002,0.395991
1740,249.545003,0.396249
1741,261.208013,0.396519
1742,261.487992,0.396790
1743,220.910006,0.397017
1744,222.796007,0.397248
1745,219.791997,0.397475
1746,231.106998,0.397714
1747,249.056000,0.397973
1748,249.614997,0.398231
1749,256.667990,0.398497
1750,246.331998,0.398752
1751,250.871992,0.399012
1752,249.964010,0.399271
1753,251.919002,0.399532
1754,249.334989,0.399790
1755,244.794996,0.400044
1756,248.147990,0.400301
1757,278.179999,0.400592
1758,337.056990,0.400939
1759,373.654009,0.401321
1760,427.780993,0.401761
1761,366.110005,0.402139
1762,266.237010,0.402418
1763,257.158012,0.402685
1764,246.890995,0.402941
1765,244.725001,0.403195
1766,253.804988,0.403457
1767,249.893987,0.403716
1768,250.173005,0.403975
1769,246.122014,0.404231
1770,248.497003,0.404488
1771,277.621002,0.404775
1772,326.998997,0.405112
1773,294.452999,0.405415
1774,257.645996,0.405682
1775,250.451994,0.405942
1776,261.208013,0.406212
1777,248.008000,0.406469
1778,252.338010,0.406731
1779,249.614008,0.406989
1780,244.655996,0.407243
1781,252.408005,0.407504
1782,247.658987,0.407761
1783,254.782004,0.408025
1784,248.357013,0.408282
1785,275.805010,0.408566
1786,556.848012,0.409133
1787,416.325987,0.409562
1788,471.361011,0.410043
1789,379.450008,0.410435
1790,454.110996,0.410900
1791,321.061991,0.411231
1792,231.106998,0.411472
1793,224.820003,0.411705
1794,255.202001,0.411972
1795,248.497003,0.412230
1796,246.331998,0.412486
1797,292.357989,0.412787
1798,335.449993,0.413132
1799,257.086998,0.413398
1800,251.569989,0.413659
1801,232.293998,0.413905
1802,218.603993,0.414132
1803,221.398004,0.414360
1804,213.994994,0.414581
1805,238.648994,0.414827
1806,249.125005,0.415086
1807,248.566997,0.415344
1808,251.710007,0.415604
1809,239.137997,0.415852
1810,253.315986,0.416115
1811,246.681011,0.416371
1812,266.446994,0.416646
1813,252.827012,0.416908
1814,251.919992,0.417169
1815,254.363986,0.417433
1816,248.845987,0.417691
1817,254.782994,0.417954
1818,344.808999,0.418308
1819,256.597996,0.418577
1820,255.550985,0.418841
1821,249.545003,0.419100
1822,247.588992,0.419357
1823,248.497003,0.419615
1824,245.423988,0.419869
1825,250.871992,0.420129
1826,245.074014,0.420384
1827,276.153994,0.420669
1828,254.015002,0.420932
1829,253.315986,0.421195
1830,251.988997,0.421456
1831,242.002003,0.421707
1832,251.708989,0.421968
1833,247.588992,0.422225
1834,248.147990,0.422481
1835,246.192008,0.422737
1836,246.401993,0.422992
1837,250.453013,0.423252
1838,249.125995,0.423509
1839,245.773990,0.423764
1840,256.878004,0.424029
1841,245.703006,0.424284
1842,281.951012,0.424575
1843,258.134998,0.424843
